window	workflow	run_id	job_id	job_name	job_conclusion	verdict_first_pass
W3	security.yml	34414659608	102677438332	Sobelow static analysis (regression gate, baseline .sobelow-skips)	skipped	NO-BREAKER-OUTPUT
W3	security.yml	34414659608	102677438564	Dependency CVE audit (mix_audit over mix.lock, non-blocking)	skipped	NO-BREAKER-OUTPUT
W3	security.yml	34414659608	102677438596	Sobelow baseline does not swallow its own inline waivers (blocking)	skipped	NO-BREAKER-OUTPUT
W3	doc-gates.yml	34417606893	102685850140	Doc budgets + anchors	success	INHERITED-FROM-MAIN
W3	required-checks-drift.yml	34420766288	102695448837	Head does not silently revert main (stale tree)	success	GREEN-NO-VERDICT
W3	required-checks-drift.yml	34420766288	102695520904	Required-check spec gate	skipped	NO-BREAKER-OUTPUT
W3	required-checks-drift.yml	34421703688	102698340799	Head does not silently revert main (stale tree)	success	GREEN-NO-VERDICT
W3	required-checks-drift.yml	34421703688	102698932563	Required-check spec gate	skipped	NO-BREAKER-OUTPUT
W3	doc-gates.yml	34422857035	102701842259	Doc budgets + anchors	success	INHERITED-FROM-MAIN
W3	doc-gates.yml	34425805021	102710654180	Doc budgets + anchors	success	INHERITED-FROM-MAIN
W3	compose-smoke.yml	34427920762	102718062515	Smoke arms (census, green boot, refusal boot — one image build)	success	GREEN-NO-VERDICT
W3	required-checks-drift.yml	34431567705	102727990865	Head does not silently revert main (stale tree)	success	GREEN-NO-VERDICT
W3	required-checks-drift.yml	34431567705	102728657547	Required-check spec gate	skipped	NO-BREAKER-OUTPUT
W3	security.yml	34433117720	102733621706	Sobelow static analysis (regression gate, baseline .sobelow-skips)	skipped	NO-BREAKER-OUTPUT
W3	security.yml	34433117720	102733621707	Sobelow baseline does not swallow its own inline waivers (blocking)	skipped	NO-BREAKER-OUTPUT
W3	security.yml	34433117720	102733621764	Dependency CVE audit (mix_audit over mix.lock, non-blocking)	skipped	NO-BREAKER-OUTPUT
W3	security.yml	34433117720	102733622409	Sobelow baseline rows still hash to their own fingerprint (blocking)	skipped	NO-BREAKER-OUTPUT
W3	security.yml	34455341803	102800447169	Sobelow baseline rows still hash to their own fingerprint (blocking)	skipped	NO-BREAKER-OUTPUT
W3	security.yml	34455341803	102800447264	Dependency CVE audit (mix_audit over mix.lock, non-blocking)	skipped	NO-BREAKER-OUTPUT
W3	security.yml	34455341803	102800447507	Sobelow static analysis (regression gate, baseline .sobelow-skips)	skipped	NO-BREAKER-OUTPUT
W3	security.yml	34455341803	102800447898	Sobelow baseline does not swallow its own inline waivers (blocking)	skipped	NO-BREAKER-OUTPUT
W3	doc-gates.yml	34458255428	102809661803	Doc budgets + anchors	cancelled	NO-BREAKER-OUTPUT
W3	compose-smoke.yml	34460095236	102816355953	Smoke arms (census, green boot, refusal boot — one image build)	cancelled	NO-BREAKER-OUTPUT
W3	doc-gates.yml	34463109065	102825313973	Doc budgets + anchors	failure	THIS-PRS-OWN
W3	compose-smoke.yml	34465392053	102833433058	Smoke arms (census, green boot, refusal boot — one image build)	cancelled	NO-BREAKER-OUTPUT
W3	doc-gates.yml	34467196645	102838431815	Doc budgets + anchors	cancelled	NO-BREAKER-OUTPUT
W3	security.yml	34469379165	102848454943	Sobelow static analysis (regression gate, baseline .sobelow-skips)	skipped	NO-BREAKER-OUTPUT
W3	security.yml	34469379165	102848455221	Sobelow baseline does not swallow its own inline waivers (blocking)	skipped	NO-BREAKER-OUTPUT
W3	security.yml	34469379165	102848455381	Dependency CVE audit (mix_audit over mix.lock, non-blocking)	skipped	NO-BREAKER-OUTPUT
W3	security.yml	34469379165	102848455933	Sobelow baseline rows still hash to their own fingerprint (blocking)	skipped	NO-BREAKER-OUTPUT
W3	doc-gates.yml	34471455015	102852061978	Doc budgets + anchors	cancelled	NO-BREAKER-OUTPUT
W3	required-checks-drift.yml	34473230854	102857799286	Head does not silently revert main (stale tree)	cancelled	NO-BREAKER-OUTPUT
W3	required-checks-drift.yml	34473230854	102859098300	Required-check spec gate	cancelled	NO-BREAKER-OUTPUT
W3	compose-smoke.yml	34492113050	102921345160	Smoke arms (census, green boot, refusal boot — one image build)	success	GREEN-NO-VERDICT
W3	compose-smoke.yml	34504405755	102963884939	Smoke arms (census, green boot, refusal boot — one image build)	success	GREEN-NO-VERDICT
W3	required-checks-drift.yml	34506530390	102969978839	Head does not silently revert main (stale tree)	success	NO-BREAKER-OUTPUT
W3	required-checks-drift.yml	34506530390	102972222370	Required-check spec gate	skipped	NO-BREAKER-OUTPUT
W3	compose-smoke.yml	34522475758	103024091168	Smoke arms (census, green boot, refusal boot — one image build)	cancelled	NO-BREAKER-OUTPUT
W3	security.yml	34533498185	103060124844	Dependency CVE audit (mix_audit over mix.lock, non-blocking)	skipped	NO-BREAKER-OUTPUT
W3	security.yml	34533498185	103060124955	Sobelow baseline does not swallow its own inline waivers (blocking)	skipped	NO-BREAKER-OUTPUT
W3	security.yml	34533498185	103060125038	Sobelow baseline rows still hash to their own fingerprint (blocking)	skipped	NO-BREAKER-OUTPUT
W3	security.yml	34533498185	103060125050	Sobelow static analysis (regression gate, baseline .sobelow-skips)	skipped	NO-BREAKER-OUTPUT
W3	compose-smoke.yml	34535598852	103068645024	Smoke arms (census, green boot, refusal boot — one image build)	success	GREEN-NO-VERDICT
W3	security.yml	34538150924	103075686148	Dependency CVE audit (mix_audit over mix.lock, non-blocking)	cancelled	NO-BREAKER-OUTPUT
W3	security.yml	34538150924	103075686314	Sobelow baseline does not swallow its own inline waivers (blocking)	cancelled	NO-BREAKER-OUTPUT
W3	security.yml	34538150924	103075686817	Sobelow baseline rows still hash to their own fingerprint (blocking)	cancelled	NO-BREAKER-OUTPUT
W3	security.yml	34538150924	103075686848	Sobelow static analysis (regression gate, baseline .sobelow-skips)	cancelled	NO-BREAKER-OUTPUT
W3	security.yml	34548730646	103107555466	Sobelow baseline rows still hash to their own fingerprint (blocking)	skipped	NO-BREAKER-OUTPUT
W3	security.yml	34548730646	103107555531	Sobelow static analysis (regression gate, baseline .sobelow-skips)	skipped	NO-BREAKER-OUTPUT
W3	security.yml	34548730646	103107555759	Sobelow baseline does not swallow its own inline waivers (blocking)	skipped	NO-BREAKER-OUTPUT
W3	security.yml	34548730646	103107556046	Dependency CVE audit (mix_audit over mix.lock, non-blocking)	skipped	NO-BREAKER-OUTPUT
W3	required-checks-drift.yml	34550875583	103113332098	Head does not silently revert main (stale tree)	cancelled	NO-BREAKER-OUTPUT
W3	required-checks-drift.yml	34550875583	103113795865	Required-check spec gate	cancelled	NO-BREAKER-OUTPUT
W3	security.yml	34553734151	103121993151	Sobelow baseline does not swallow its own inline waivers (blocking)	skipped	NO-BREAKER-OUTPUT
W3	security.yml	34553734151	103121993441	Sobelow baseline rows still hash to their own fingerprint (blocking)	skipped	NO-BREAKER-OUTPUT
W3	security.yml	34553734151	103121993564	Dependency CVE audit (mix_audit over mix.lock, non-blocking)	skipped	NO-BREAKER-OUTPUT
W3	security.yml	34553734151	103121993663	Sobelow static analysis (regression gate, baseline .sobelow-skips)	skipped	NO-BREAKER-OUTPUT
W3	doc-gates.yml	34558079380	103134934394	Doc budgets + anchors	success	INHERITED-FROM-MAIN
W3	required-checks-drift.yml	34560062868	103140766718	Head does not silently revert main (stale tree)	success	GREEN-NO-VERDICT
W3	required-checks-drift.yml	34560062868	103140826690	Required-check spec gate	skipped	NO-BREAKER-OUTPUT
W3	doc-gates.yml	34562779297	103148742523	Doc budgets + anchors	failure	OWNERSHIP-UNDETERMINED
W3	required-checks-drift.yml	34563981907	103152209619	Head does not silently revert main (stale tree)	success	GREEN-NO-VERDICT
W3	required-checks-drift.yml	34563981907	103153027972	Required-check spec gate	skipped	NO-BREAKER-OUTPUT
W3	doc-gates.yml	34567663642	103162980882	Doc budgets + anchors	success	INHERITED-FROM-MAIN
W3	compose-smoke.yml	34569697130	103169269310	Smoke arms (census, green boot, refusal boot — one image build)	success	GREEN-NO-VERDICT
W3	doc-gates.yml	34579806443	103200480736	Doc budgets + anchors	success	GREEN-NO-VERDICT
W3	security.yml	34580949031	103205558853	Sobelow baseline does not swallow its own inline waivers (blocking)	skipped	NO-BREAKER-OUTPUT
W3	security.yml	34580949031	103205559059	Sobelow static analysis (regression gate, baseline .sobelow-skips)	skipped	NO-BREAKER-OUTPUT
W3	security.yml	34580949031	103205559263	Dependency CVE audit (mix_audit over mix.lock, non-blocking)	skipped	NO-BREAKER-OUTPUT
W3	security.yml	34580949031	103205559421	Sobelow baseline rows still hash to their own fingerprint (blocking)	skipped	NO-BREAKER-OUTPUT
W3	doc-gates.yml	34582230838	103208237163	Doc budgets + anchors	success	GREEN-NO-VERDICT
W3	doc-gates.yml	34584360462	103215016559	Doc budgets + anchors	success	GREEN-NO-VERDICT
W3	security.yml	34586174713	103223969578	Sobelow static analysis (regression gate, baseline .sobelow-skips)	skipped	NO-BREAKER-OUTPUT
W3	security.yml	34586174713	103223969846	Dependency CVE audit (mix_audit over mix.lock, non-blocking)	skipped	NO-BREAKER-OUTPUT
W3	security.yml	34586174713	103223969894	Sobelow baseline does not swallow its own inline waivers (blocking)	skipped	NO-BREAKER-OUTPUT
W3	security.yml	34586174713	103223969908	Sobelow baseline rows still hash to their own fingerprint (blocking)	skipped	NO-BREAKER-OUTPUT
W3	go-format.yml	34588952666	103229558085	gofmt -l (advisory)	cancelled	NO-BREAKER-OUTPUT
W3	go-format.yml	34588952666	103229558404	gofmt drift ceiling (blocking)	cancelled	NO-BREAKER-OUTPUT
W3	compose-smoke.yml	34604550541	103279810583	Smoke arms (census, green boot, refusal boot — one image build)	success	GREEN-NO-VERDICT
W3	compose-smoke.yml	34607907685	103290972370	Smoke arms (census, green boot, refusal boot — one image build)	success	GREEN-NO-VERDICT
W3	required-checks-drift.yml	34610146331	103298285224	Head does not silently revert main (stale tree)	success	GREEN-NO-VERDICT
W3	required-checks-drift.yml	34610146331	103299371970	Required-check spec gate	skipped	NO-BREAKER-OUTPUT
W3	security.yml	34613813452	103312759482	Sobelow baseline rows still hash to their own fingerprint (blocking)	cancelled	NO-BREAKER-OUTPUT
W3	security.yml	34613813452	103312759512	Sobelow baseline does not swallow its own inline waivers (blocking)	cancelled	NO-BREAKER-OUTPUT
W3	security.yml	34616837705	103323356374	Sobelow baseline does not swallow its own inline waivers (blocking)	skipped	NO-BREAKER-OUTPUT
W3	security.yml	34616837705	103323356492	Dependency CVE audit (mix_audit over mix.lock, non-blocking)	skipped	NO-BREAKER-OUTPUT
W3	security.yml	34616837705	103323356526	Sobelow static analysis (regression gate, baseline .sobelow-skips)	skipped	NO-BREAKER-OUTPUT
W3	security.yml	34616837705	103323356618	Sobelow baseline rows still hash to their own fingerprint (blocking)	skipped	NO-BREAKER-OUTPUT
W3	compose-smoke.yml	34632276750	103371920136	Smoke arms (census, green boot, refusal boot — one image build)	skipped	NO-BREAKER-OUTPUT
W3	compose-smoke.yml	34633342721	103377855056	Smoke arms (census, green boot, refusal boot — one image build)	skipped	NO-BREAKER-OUTPUT
W3	doc-gates.yml	34636627169	103385978759	Doc budgets + anchors	success	INHERITED-FROM-MAIN
W3	required-checks-drift.yml	34639782234	103396368363	Head does not silently revert main (stale tree)	cancelled	NO-BREAKER-OUTPUT
W3	required-checks-drift.yml	34642504319	103405376596	Head does not silently revert main (stale tree)	success	NO-BREAKER-OUTPUT
W3	required-checks-drift.yml	34642504319	103407487255	Required-check spec gate	skipped	NO-BREAKER-OUTPUT
